#1;#2;#3;#4;#5;#6
6;9;13;18;40;44;37
8;22;30;39;43;45;17
14;22;24;27;32;41;10
1;9;11;12;20;24;43
4;7;22;26;42;44;16
4;20;21;25;26;32;23
1;5;11;13;21;22;37
3;5;12;40;41;45;2
3;9;14;17;20;31;27
1;12;13;25;28;44;29
1;21;24;25;33;34;6
16;21;26;40;41;43;28
3;6;8;32;38;42;43
8;10;16;19;43;44;1
10;13;32;36;39;45;42
5;18;19;26;40;43;41
16;27;35;37;39;44;3
2;5;13;22;28;35;33
4;18;27;29;38;42;23
2;20;24;35;42;44;40
6;26;27;35;43;44;14
2;5;6;28;35;41;43
1;7;19;20;21;26;33
1;16;21;22;23;42;27
9;13;21;26;29;39;6
9;10;11;24;26;31;14
7;9;23;28;39;42;34
2;12;25;27;29;30;11
2;11;21;26;30;42;4
3;4;8;14;17;37;11
19;22;33;40;42;43;28
30;31;33;38;40;42;39
5;20;22;29;42;45;1
3;12;21;30;42;43;20
1;7;14;32;33;37;15
1;2;12;37;40;41;17
6;13;19;20;22;35;32
1;5;28;35;36;37;39
8;24;25;28;31;40;30
4;12;16;18;33;40;7
9;16;28;30;32;33;22
2;20;23;26;27;34;4
4;26;32;33;35;37;41
7;10;12;36;41;45;1
7;8;20;29;36;41;42
9;16;23;32;34;38;1
8;19;21;23;27;28;24
4;12;14;38;43;45;37
8;10;27;38;41;42;43
6;17;23;24;25;37;21
19;29;32;36;40;45;22
2;3;16;22;32;34;33
10;13;19;24;42;43;5
4;8;11;14;16;20;13
33;36;40;41;43;45;44
6;10;12;17;27;33;8
9;13;15;24;32;43;40
12;20;24;25;28;31;32
20;26;32;33;34;39;10
4;6;19;35;44;45;1
4;7;9;14;26;30;2
1;9;14;20;24;38;23
11;14;28;30;33;40;45
9;13;14;20;26;33;16
10;20;26;31;35;36;5
2;3;26;31;32;40;33
1;4;8;9;34;38;3
20;27;29;30;42;45;16
4;17;18;22;31;37;29
5;7;15;20;34;35;42
3;20;23;24;28;34;35
10;14;20;27;31;43;28
21;23;24;25;32;36;20
8;13;19;23;33;41;4
2;7;14;15;23;37;9
14;21;24;25;33;42;18
12;15;27;33;34;37;31
3;6;9;25;27;33;44
4;6;8;19;35;40;38
14;26;31;34;41;44;37
3;7;16;26;32;35;5
6;18;23;26;41;42;36
1;10;22;27;32;33;38
4;7;15;22;34;43;3
3;6;17;24;29;30;15
2;9;12;33;39;41;15
7;8;14;33;38;45;27
6;10;12;26;32;38;25
1;2;8;10;26;35;44
1;20;26;32;37;40;31
10;14;16;22;29;36;21
4;9;16;20;21;35;6
7;14;25;32;36;42;17
6;7;12;28;32;40;22
9;16;20;24;30;31;12
6;7;10;25;29;44;37
3;12;13;15;16;44;10
5;21;26;34;37;45;13
4;6;16;22;24;38;36
1;9;10;27;31;34;32
1;14;28;33;36;43;23
2;11;20;34;44;45;31
4;6;7;10;36;37;17
8;9;13;14;38;41;1
15;17;20;26;31;36;32
3;4;13;35;39;44;17
5;14;15;17;18;29;11
1;2;7;13;20;27;39
3;10;20;23;25;40;29
9;13;17;29;34;44;33
3;8;12;26;37;41;13
4;17;24;28;31;37;23
8;9;10;11;29;38;14
9;19;31;35;36;44;21
4;6;12;24;29;33;36
14;19;32;39;42;43;41
8;9;12;16;37;38;7
24;30;34;35;36;42;15
1;4;9;20;34;35;15
4;5;8;12;19;31;24
7;18;35;38;40;42;14
11;17;18;39;43;45;35
8;15;16;22;26;42;35
3;9;23;25;29;44;4
3;11;12;24;30;40;41
1;3;18;21;34;44;35
2;3;9;20;41;42;14
4;6;15;27;41;44;30
10;22;29;34;39;43;4
5;24;26;40;41;45;15
7;16;21;22;30;38;13
2;9;16;29;33;38;4
4;7;19;27;29;35;22
9;10;11;14;31;33;29
5;8;13;17;23;32;1
4;7;8;9;17;35;19
12;14;20;23;34;35;32
11;14;18;23;37;39;7
2;4;5;13;23;32;40
5;11;19;21;35;39;28
3;8;12;26;29;36;1
7;26;34;39;42;45;28
6;23;27;29;40;45;35
5;6;10;21;24;38;27
5;14;22;26;33;37;24
4;13;17;24;32;35;12
3;11;15;16;17;42;35
11;14;18;20;22;23;10
1;23;25;40;41;45;29
3;4;10;18;21;44;33
8;13;17;25;29;32;35
1;4;5;17;38;44;11
1;15;22;23;28;41;4
12;13;17;20;32;41;43
9;16;23;24;34;42;45
2;5;7;8;30;35;27
10;12;15;19;34;40;45
5;21;37;40;41;45;11
1;3;14;19;23;36;2
8;10;18;26;41;45;37
5;12;15;22;26;43;8
11;13;16;20;36;41;10
9;22;38;41;42;44;7
2;4;10;15;37;43;36
5;7;14;17;27;41;32
10;22;32;33;39;41;3
2;8;17;29;40;42;45
6;8;19;20;26;35;16
11;20;26;29;43;45;36
1;5;8;20;42;43;17
12;14;18;21;25;27;4
6;7;22;30;34;41;39
4;6;12;24;26;39;25
1;9;12;20;29;41;26
7;12;27;37;43;44;33
14;24;28;30;40;45;23
13;17;22;25;43;45;26
6;12;21;23;24;42;15
12;14;17;30;31;37;21
11;15;18;23;38;44;37
3;15;24;36;39;40;19
1;8;12;14;31;39;5
4;22;31;34;40;45;1
5;12;22;31;41;45;36
1;2;6;9;15;41;23
2;5;26;27;35;42;4
5;6;15;22;24;43;23
14;19;24;30;35;45;18
5;8;16;26;43;44;30
12;13;14;30;31;42;34
1;16;21;28;33;44;22
4;15;26;35;40;41;32
3;13;16;23;34;40;31
3;9;14;17;30;35;6
8;12;18;36;38;40;34
2;10;21;23;40;42;36
7;13;14;21;27;32;37
5;7;10;11;29;36;30
9;10;12;21;22;41;28
3;11;13;18;31;39;25
2;5;6;11;31;39;3
21;37;38;39;40;42;22
2;11;18;26;33;43;42
10;12;13;34;40;43;18
1;11;14;32;36;45;42
1;4;5;9;27;34;25
4;12;13;20;32;41;17
14;21;29;32;38;44;9
2;5;13;18;23;39;37
2;18;32;34;38;40;13
1;17;19;21;36;44;20
3;14;25;33;34;36;5
9;10;12;13;35;43;42
6;17;24;38;43;44;26
13;18;20;24;33;37;42
9;10;11;19;27;35;1
5;16;26;28;35;44;34
11;19;22;24;35;42;27
8;9;17;25;38;43;33
5;12;22;27;39;41;19
4;18;19;29;32;42;5
8;12;16;17;25;35;14
3;7;31;34;38;41;24
2;14;20;21;29;43;3
10;16;27;30;32;42;11
4;6;13;22;41;44;19
2;8;9;27;36;40;1
6;7;27;28;36;43;17
3;23;31;38;39;43;44
8;14;15;33;34;36;30
7;14;16;21;40;45;33
2;7;12;14;17;30;13
8;12;25;29;30;43;28
8;10;16;38;41;42;40
1;9;10;25;27;33;37
8;23;29;30;33;41;28
6;9;22;27;34;43;30
2;21;22;27;39;42;37
13;15;18;25;32;43;44
18;22;32;35;39;43;1
17;21;25;31;37;38;10
2;15;20;30;42;44;35
10;20;27;34;39;41;16
19;25;28;33;44;45;17
7;12;18;23;27;29;38
10;13;21;28;33;34;29
4;9;15;17;22;24;37
2;3;5;27;28;42;12
10;13;22;28;43;45;44
12;27;28;32;33;36;13
29;31;32;33;38;39;22
12;17;21;24;31;32;23
1;11;19;34;35;36;8
10;11;14;24;30;33;44
4;7;19;23;26;45;11
3;4;9;10;30;45;1
6;9;18;20;26;32;35
2;4;10;19;38;41;13
1;2;14;20;21;35;34
3;7;21;24;41;44;4
14;19;21;28;29;37;8
1;2;4;19;37;42;9
13;14;25;34;39;40;38
16;18;34;37;39;42;33
9;14;20;33;37;42;28
17;18;24;26;31;33;5
8;14;23;27;29;30;4
8;10;11;30;34;42;28
3;6;13;34;35;39;9
3;16;19;22;38;45;25
7;22;24;29;36;39;43
1;2;4;13;40;43;17
4;25;28;35;37;38;11
1;5;9;24;35;45;33
7;19;28;30;31;43;36
1;4;18;36;37;42;26
1;5;9;12;25;28;32
1;8;11;23;25;27;12
4;13;27;39;41;45;37
8;12;18;21;22;37;31
1;4;22;25;26;41;40
21;23;24;27;34;38;26
8;31;36;37;39;41;29
17;25;26;31;32;40;29
15;17;34;39;41;44;38
23;26;27;28;39;44;18
3;5;22;28;34;40;20
12;13;17;26;32;41;43
2;4;9;14;37;39;20
4;10;11;16;22;42;35
4;24;25;26;29;45;35
12;13;17;30;32;42;35
6;12;13;14;32;40;8
5;14;15;25;35;39;2
8;21;25;28;32;41;24
2;4;7;12;29;35;5
9;26;29;31;34;35;43
8;13;23;29;32;34;21
10;14;30;33;36;44;4
1;3;4;41;42;45;17
3;15;17;27;28;43;13
4;6;8;14;23;40;20
1;4;10;24;26;28;42
4;6;9;12;24;35;10
7;22;28;30;32;35;16
9;10;31;35;44;45;41
9;10;32;33;37;40;30
6;12;15;33;36;39;32
12;22;23;33;34;41;5
6;28;33;34;43;44;22
7;11;22;24;32;37;18
1;6;20;27;33;36;19
8;22;23;26;36;44;45
3;12;14;20;21;22;40
4;22;25;26;30;36;7
23;28;31;33;41;45;9
3;17;22;29;32;34;2
7;8;15;18;32;40;21
3;5;8;20;37;45;13
1;7;9;13;18;34;14
5;8;17;26;30;32;23
4;7;18;23;37;39;21
6;10;17;18;44;45;42
11;19;28;35;37;43;30
2;5;6;10;19;31;29
2;9;27;34;37;43;12
1;3;9;28;30;42;26
4;21;27;29;30;41;22
5;7;21;22;32;43;16
2;10;15;16;22;29;6
11;24;27;29;32;41;3
6;12;19;25;35;36;20
6;16;22;23;37;39;44
2;4;28;31;32;39;35
3;8;10;14;17;25;12
3;16;18;22;25;35;23
9;16;23;27;29;42;24
3;13;25;39;41;43;42
4;5;17;25;26;35;44
2;3;7;22;30;31;6
5;10;26;28;30;37;25
5;6;8;22;25;30;31
1;21;24;25;33;38;14
6;14;17;24;35;37;40
6;10;19;23;28;43;37
6;14;18;20;21;38;37
1;5;7;24;31;44;9
18;19;26;34;36;37;22
6;11;19;21;31;43;45
21;32;34;40;42;45;38
5;8;28;38;42;44;29
13;15;29;32;35;38;2
15;16;19;29;38;40;28
6;7;8;21;22;25;18
1;6;11;25;36;38;21
2;20;29;31;33;41;36
5;15;27;35;36;37;33
15;25;26;32;37;40;34
1;2;12;19;32;33;6
7;14;22;37;39;44;26
3;7;14;19;20;44;33
3;7;20;26;29;44;9
6;7;12;14;24;42;13
1;6;12;31;34;38;36
6;7;14;18;41;42;15
2;11;24;37;41;44;8
10;13;29;34;35;42;41
17;23;29;37;39;40;32
1;13;15;20;26;41;3
10;12;23;24;30;35;36
6;18;23;27;32;40;1
3;15;19;24;43;44;1
16;17;21;24;36;41;18
6;8;16;20;27;33;17
10;28;31;37;38;43;24
2;8;10;12;31;41;24
13;19;20;28;30;31;2
7;13;17;23;32;36;40
4;7;16;18;25;44;37
3;9;11;16;22;33;15
8;12;18;25;36;42;31
10;19;29;37;41;44;12
9;23;25;32;41;43;14
6;10;23;30;33;36;16
4;7;23;24;26;43;27
4;6;15;21;23;43;32
1;14;16;33;36;41;10
3;10;17;18;29;42;20
14;19;23;24;28;40;1
4;12;13;15;30;33;17
1;4;25;40;42;43;8
26;27;28;29;32;38;15
8;25;32;36;42;44;27
6;9;16;28;40;41;31
14;16;17;20;41;43;10
4;15;24;28;33;38;37
9;10;13;26;27;43;44
15;32;35;40;42;45;27
3;10;20;24;36;40;37
5;30;32;35;40;45;36
4;14;18;32;34;43;21
14;21;35;36;40;42;4
17;18;20;21;34;42;43
2;25;31;36;38;45;26
2;6;7;33;37;43;35
2;19;23;31;35;45;1
8;13;17;18;20;30;45
4;11;24;26;34;44;28
24;30;36;40;41;43;34
2;4;7;17;18;21;42
1;6;11;16;27;44;32
3;12;14;25;26;27;40
5;6;8;11;15;22;44
10;20;24;27;37;45;19
17;31;32;33;38;42;7
3;8;23;38;41;43;34
3;9;14;15;21;32;40
6;12;17;28;42;44;11
5;7;20;23;39;43;21
4;8;10;17;19;29;31
17;22;23;35;37;38;19
5;16;27;29;34;42;32
1;8;21;27;41;42;6
5;9;19;25;37;39;2
4;6;8;17;19;40;24
5;6;8;16;33;41;35
14;25;26;30;31;42;41
4;30;33;35;38;41;26
8;26;29;30;32;41;12
6;9;11;21;38;40;20
7;8;12;32;34;42;15
2;6;8;14;23;37;42
11;19;20;31;39;43;40
8;18;19;33;39;45;16
10;30;34;38;41;43;11
7;14;20;32;38;43;26
7;12;24;25;44;45;22
17;24;28;30;36;39;41
15;16;19;24;26;30;13
2;25;26;34;38;43;10
24;27;32;35;36;41;28
10;12;17;21;22;35;32
22;27;31;32;36;39;7
4;8;17;33;34;44;40
5;11;15;38;43;44;24
23;25;33;34;35;41;13
6;25;35;40;41;42;38
2;14;15;16;31;33;19
1;4;9;17;23;33;19
1;3;18;25;26;43;34
9;15;21;23;36;44;28
2;13;14;18;20;36;11
4;6;7;13;23;38;34
5;14;36;37;38;43;42
1;3;14;22;23;28;4
5;12;13;25;43;44;10
17;20;23;26;39;45;8
8;19;21;25;29;40;2
4;8;14;26;40;41;9
3;12;15;21;22;44;27
7;12;16;19;22;36;26
3;6;11;18;30;41;42
1;6;9;27;31;42;20
9;13;14;24;38;40;6
2;17;30;32;41;44;43
14;21;32;35;39;45;13
8;16;19;25;33;43;4
6;8;11;20;32;38;40
10;12;25;27;31;32;23
2;9;14;20;31;35;10
4;11;14;33;41;43;29
4;14;16;35;40;42;24
7;15;16;25;38;39;10
6;9;14;33;40;44;19
5;8;9;10;27;41;36
5;7;15;22;38;42;28
6;7;14;30;34;37;22
8;17;25;29;38;44;43
3;10;21;30;31;32;24
17;18;24;33;35;37;20
2;5;8;17;28;34;3
2;3;8;16;30;37;33
5;6;19;22;28;43;38
1;9;14;17;37;38;43
4;11;18;22;36;42;9
3;7;20;28;36;43;35
17;30;31;36;39;42;24
3;6;10;15;28;37;38
5;13;14;18;21;45;20
6;8;9;18;20;38;43
2;10;24;29;40;41;5
4;18;30;32;37;41;42
1;17;20;26;37;38;12
1;6;29;30;35;45;16
14;26;27;36;37;38;43
6;9;17;20;35;43;25
4;5;21;28;37;43;33
2;15;17;22;29;35;20
2;17;25;37;42;43;30
9;15;23;25;28;45;30
8;11;15;25;40;41;7
8;23;31;36;41;42;13
1;15;19;26;33;36;34
9;16;27;32;34;36;45
4;12;15;18;20;29;28
18;21;28;29;31;33;15
1;28;29;32;35;41;40
3;5;13;16;34;35;11
7;8;19;27;40;42;38
14;15;19;21;25;40;16
2;8;12;14;19;25;37
3;13;18;19;20;33;9
3;11;18;25;31;42;8
4;19;25;30;32;43;28
6;23;25;37;39;41;32
6;23;27;37;44;45;41
11;19;29;35;36;42;18
3;6;16;19;22;25;30
18;25;34;36;38;39;41
12;20;22;23;32;33;29
3;7;29;31;39;41;27
15;22;25;26;40;45;19
3;4;9;18;21;34;11
4;5;6;8;17;23;20
13;14;22;27;33;34;24
1;5;11;21;36;45;24
5;8;9;21;34;38;1
4;11;17;37;39;42;35
3;12;27;32;34;41;39
16;17;40;43;44;45;2
1;13;16;29;38;39;24
9;15;20;33;40;41;10
2;12;27;34;39;40;23
5;25;26;28;33;35;19
9;24;26;30;33;34;15
15;31;32;35;36;41;14
9;12;18;34;38;45;10
5;6;13;17;29;39;45
5;9;15;16;35;39;38
5;19;20;28;34;35;15
4;26;28;29;39;40;13
10;11;22;30;34;35;23
1;9;18;20;28;31;40
8;10;29;30;32;40;35
5;14;27;37;38;40;22
4;14;18;28;40;43;23
6;8;9;20;26;44;39
15;21;22;27;28;43;23
12;22;28;31;41;45;36
9;21;23;30;32;41;37
1;6;12;22;36;44;29
25;27;29;31;34;39;24
5;12;21;22;23;26;14
15;18;23;32;34;41;33
7;8;24;32;41;42;23
3;4;8;9;11;35;26
1;13;15;20;30;40;14
7;12;37;40;42;44;35
10;18;26;27;33;44;39
2;3;10;11;18;36;28
2;10;16;22;24;25;37
2;16;23;29;31;36;28
27;28;32;35;40;44;4
1;2;18;27;37;43;9
7;13;15;21;25;38;3
6;22;31;36;37;45;32
12;20;22;27;29;39;31
7;25;29;38;39;44;30
8;10;18;20;37;40;4
6;7;23;34;36;39;15
2;28;30;36;41;44;14
4;8;16;23;39;42;38
6;18;23;30;32;36;15
7;17;18;20;21;35;10
5;13;22;27;30;34;20
14;19;23;24;26;37;41
7;23;26;33;39;45;8
6;18;20;37;39;45;27
16;20;25;28;36;43;13
2;27;34;37;39;43;6
14;17;35;37;41;45;29
2;4;17;23;29;30;1
21;24;29;32;34;36;44
7;8;28;32;41;45;39
4;10;18;27;32;43;8
4;17;21;28;41;43;18
12;15;25;26;31;45;21
5;9;17;32;35;41;31
6;7;10;32;37;44;12
7;13;14;21;23;27;30
2;16;19;21;35;41;33
12;13;15;22;28;32;35
4;24;26;29;30;40;36
1;3;5;13;29;44;30
2;4;20;22;28;36;12
4;10;28;29;32;42;30
4;7;20;23;26;27;12
20;31;35;36;38;40;10
8;19;20;21;22;24;5
3;6;10;12;19;37;40
16;21;23;26;35;36;38
5;11;13;27;37;40;18
8;20;31;42;44;45;36
11;16;17;19;23;45;41
6;9;10;23;39;43;7
2;24;26;32;40;44;42
3;5;9;28;44;45;31
12;14;28;30;34;43;45
6;10;28;29;37;45;14
1;13;15;21;29;44;4
4;11;13;15;30;34;43
1;10;22;25;32;37;14
5;12;14;15;17;20;28
1;17;28;33;36;38;7
5;9;16;20;39;44;4
4;15;20;39;41;45;6
7;9;17;24;27;35;1
3;7;10;23;44;45;1
5;18;25;28;34;45;13
3;4;9;17;30;41;33
2;6;7;12;13;41;8
2;9;10;11;30;40;17
4;9;13;15;18;27;35
11;25;27;30;32;45;18
4;6;16;19;43;45;5
9;22;23;29;40;42;30
2;8;15;31;37;43;7
3;12;23;24;39;41;18
5;23;32;33;41;44;24
5;10;26;28;42;43;22
1;12;28;30;33;42;44
9;15;16;19;37;43;33
11;12;24;31;34;36;41
19;24;33;34;42;45;11
2;6;9;11;18;35;4
3;11;19;21;28;40;5
1;15;19;25;28;39;4
1;11;14;18;27;42;16
24;29;32;38;40;45;33
10;11;18;31;32;35;36
3;4;16;35;38;42;22
1;3;5;6;25;35;15
11;24;33;34;37;45;19
18;20;21;26;27;43;28
7;21;24;25;26;31;8
16;17;26;29;37;45;12
7;19;25;28;37;44;6
21;33;34;36;37;43;10
8;11;23;32;38;43;25
4;6;10;21;26;35;11
13;14;31;33;36;39;1
12;16;23;31;38;45;20
9;19;23;24;37;43;40
3;29;30;34;36;43;44
5;18;25;32;39;45;41
24;27;35;37;39;45;19
11;27;30;34;37;45;29
17;18;21;25;28;35;45
1;2;13;25;29;38;22
4;11;13;27;31;36;35
3;5;18;24;28;29;27
9;12;14;15;21;22;19
2;5;8;11;15;21;25
3;25;26;27;33;35;14
5;6;8;13;30;38;12
12;15;17;28;36;37;30
1;6;8;18;38;39;44
11;14;17;22;33;38;3
5;16;22;40;43;44;18
8;22;29;39;41;45;17
5;18;20;24;37;44;29
3;13;18;24;32;36;23
7;14;19;37;39;40;8
10;18;20;37;40;45;30
10;12;19;28;30;44;23
5;6;7;11;16;45;14
2;16;18;23;40;45;21
3;11;17;24;35;37;7
2;9;15;21;32;40;37
20;21;22;33;39;44;36
5;13;23;24;37;38;27
19;21;31;32;34;45;29
1;4;11;18;31;45;5
2;7;13;24;35;36;32
4;11;31;35;39;41;13
10;16;17;18;32;36;15
9;18;25;28;31;42;26
1;11;20;28;37;42;41
2;4;19;21;23;28;25
2;3;22;23;28;31;13
2;10;14;26;32;41;12
12;13;24;29;30;32;3
1;6;19;29;33;42;18
2;3;4;16;21;29;13
3;4;12;19;39;44;33
5;8;35;38;43;44;33
8;22;24;27;42;43;1
21;27;28;31;41;42;45
2;4;7;8;28;44;22
6;20;22;33;39;44;12
2;23;29;32;41;45;27
4;11;13;26;31;35;5
22;28;29;36;37;41;10
2;16;21;28;34;41;32
7;19;23;38;41;43;42
6;24;34;37;44;45;26
6;10;15;22;26;38;9
7;9;10;12;30;41;40
10;11;12;29;31;42;23
6;8;17;28;32;39;15
2;6;11;12;28;37;33
24;26;27;40;41;44;35
5;13;17;25;32;37;29
5;7;19;26;40;44;21
21;28;29;40;41;43;33
7;11;12;16;18;39;36
2;15;19;21;24;31;29
12;19;24;28;30;39;3
3;9;16;23;24;26;8
6;9;25;33;35;39;7
3;13;15;28;36;43;41
9;10;11;14;25;28;7
3;6;10;17;38;43;18
6;9;10;24;37;38;44
3;16;24;26;36;40;27
